Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","324","Guinea","5510","Production","01233","Eggplants (aubergines)","2017","2017","t","810666","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01233","Eggplants (aubergines)","2018","2018","t","829270","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01193","Fonio","2015","2015","t","496953","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01193","Fonio","2016","2016","t","496953","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01193","Fonio","2017","2017","t","488309","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01193","Fonio","2018","2018","t","477432","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.01","Green corn (maize)","2015","2015","t","296234.11","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.01","Green corn (maize)","2016","2016","t","298346.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.01","Green corn (maize)","2017","2017","t","299366.76","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.01","Green corn (maize)","2018","2018","t","299556.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0142","Groundnuts, excluding shelled","2015","2015","t","489850","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0142","Groundnuts, excluding shelled","2016","2016","t","535010","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0142","Groundnuts, excluding shelled","2017","2017","t","695622","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0142","Groundnuts, excluding shelled","2018","2018","t","770105","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01214","Lettuce and chicory","2015","2015","t","85871","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01214","Lettuce and chicory","2016","2016","t","86108","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01214","Lettuce and chicory","2017","2017","t","86346","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01214","Lettuce and chicory","2018","2018","t","86584","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0112","Maize (corn)","2015","2015","t","727488","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0112","Maize (corn)","2016","2016","t","748639","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0112","Maize (corn)","2017","2017","t","817286","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0112","Maize (corn)","2018","2018","t","818544","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01316","Mangoes, guavas and mangosteens","2015","2015","t","173721.35","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01316","Mangoes, guavas and mangosteens","2016","2016","t","175600.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01316","Mangoes, guavas and mangosteens","2017","2017","t","180248.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01316","Mangoes, guavas and mangosteens","2018","2018","t","184974.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0118","Millet","2015","2015","t","224587","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","324","Guinea","5510","Production","0118","Millet","2016","2016","t","238177","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","324","Guinea","5510","Production","0118","Millet","2017","2017","t","241714","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","324","Guinea","5510","Production","0118","Millet","2018","2018","t","214747","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01950.01","Natural rubber in primary forms","2015","2015","t","15239.61","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01950.01","Natural rubber in primary forms","2016","2016","t","14804.67","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01950.01","Natural rubber in primary forms","2017","2017","t","14820.22","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01950.01","Natural rubber in primary forms","2018","2018","t","14871.09","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01491.01","Oil palm fruit","2015","2015","t","846463.89","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01491.01","Oil palm fruit","2016","2016","t","846503.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01491.01","Oil palm fruit","2017","2017","t","853235.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01491.01","Oil palm fruit","2018","2018","t","860445.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01239.01","Okra","2015","2015","t","487000","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01239.01","Okra","2016","2016","t","495566","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01239.01","Okra","2017","2017","t","504283","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01239.01","Okra","2018","2018","t","513153","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","t","482890","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","t","509113","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","t","536829","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","t","566123","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01323","Oranges","2015","2015","t","98254","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01323","Oranges","2016","2016","t","103816","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01323","Oranges","2017","2017","t","109693","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01323","Oranges","2018","2018","t","115902","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01329","Other citrus fruit, n.e.c.","2015","2015","t","137000","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01329","Other citrus fruit, n.e.c.","2016","2016","t","132000","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01329","Other citrus fruit, n.e.c.","2017","2017","t","127000","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01329","Other citrus fruit, n.e.c.","2018","2018","t","120000","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","t","134.8","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","t","166.16","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","t","148.95","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","t","149.97","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01709.90","Other pulses n.e.c.","2015","2015","t","58016.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01709.90","Other pulses n.e.c.","2016","2016","t","57457.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01709.90","Other pulses n.e.c.","2017","2017","t","57146.92","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01709.90","Other pulses n.e.c.","2018","2018","t","57455.68","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01319","Other tropical fruits, n.e.c.","2015","2015","t","51262.87","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01319","Other tropical fruits, n.e.c.","2016","2016","t","51588.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01319","Other tropical fruits, n.e.c.","2017","2017","t","51948.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01319","Other tropical fruits, n.e.c.","2018","2018","t","52282.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01318","Pineapples","2015","2015","t","55990","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01318","Pineapples","2016","2016","t","57440","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01318","Pineapples","2017","2017","t","59566","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01318","Pineapples","2018","2018","t","61771","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01313","Plantains and cooking bananas","2015","2015","t","478409.47","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01313","Plantains and cooking bananas","2016","2016","t","476708.46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01313","Plantains and cooking bananas","2017","2017","t","475221.37","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01313","Plantains and cooking bananas","2018","2018","t","473766","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01510","Potatoes","2015","2015","t","99499","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01510","Potatoes","2016","2016","t","114424","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01510","Potatoes","2017","2017","t","131588","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01510","Potatoes","2018","2018","t","151326","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0113","Rice","2015","2015","t","2047365","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0113","Rice","2016","2016","t","2136242","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0113","Rice","2017","2017","t","2197907","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0113","Rice","2018","2018","t","2339747","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01921.01","Seed cotton, unginned","2015","2015","t","42195.5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01921.01","Seed cotton, unginned","2016","2016","t","42464.06","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01921.01","Seed cotton, unginned","2017","2017","t","42798.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01921.01","Seed cotton, unginned","2018","2018","t","43199.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01444","Sesame seed","2015","2015","t","1000","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01444","Sesame seed","2016","2016","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01444","Sesame seed","2017","2017","t","2404.33","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01444","Sesame seed","2018","2018","t","2522.56","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01929.05","Sisal, raw","2015","2015","t","192.16","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01929.05","Sisal, raw","2016","2016","t","195.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01929.05","Sisal, raw","2017","2017","t","195.88","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01929.05","Sisal, raw","2018","2018","t","195.45","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0114","Sorghum","2015","2015","t","36462.87","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0114","Sorghum","2016","2016","t","28800","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0114","Sorghum","2017","2017","t","29400","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","0114","Sorghum","2018","2018","t","60570","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01802","Sugar cane","2015","2015","t","305134.46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01802","Sugar cane","2016","2016","t","306135.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01802","Sugar cane","2017","2017","t","308554.99","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01802","Sugar cane","2018","2018","t","311691.34","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01530","Sweet potatoes","2015","2015","t","238081","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01530","Sweet potatoes","2016","2016","t","246819","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01530","Sweet potatoes","2017","2017","t","255877","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01530","Sweet potatoes","2018","2018","t","265268","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01550","Taro","2015","2015","t","129102.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01550","Taro","2016","2016","t","153900","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01550","Taro","2017","2017","t","161600","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01550","Taro","2018","2018","t","107679","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01234","Tomatoes","2015","2015","t","558886","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01234","Tomatoes","2016","2016","t","593534","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01234","Tomatoes","2017","2017","t","630329","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01234","Tomatoes","2018","2018","t","669406","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01970","Unmanufactured tobacco","2015","2015","t","2338.55","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01970","Unmanufactured tobacco","2016","2016","t","2354.09","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01970","Unmanufactured tobacco","2017","2017","t","2364.21","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01970","Unmanufactured tobacco","2018","2018","t","2361.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01221","Watermelons","2015","2015","t","63420","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01221","Watermelons","2016","2016","t","66490","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01221","Watermelons","2017","2017","t","69908","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01221","Watermelons","2018","2018","t","73501","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01540","Yams","2015","2015","t","112722","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01540","Yams","2016","2016","t","125960","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01540","Yams","2017","2017","t","85500","A","Official figure",""
"QCL","Crops and livestock products","324","Guinea","5510","Production","01540","Yams","2018","2018","t","187935","A","Official figure",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01312","Bananas","2015","2015","t","8511.06","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01312","Bananas","2016","2016","t","8232.65","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01312","Bananas","2017","2017","t","8314.66","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01312","Bananas","2018","2018","t","8520.27","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01372","Cashew nuts, in shell","2015","2015","t","109453.63","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01372","Cashew nuts, in shell","2016","2016","t","156465.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01372","Cashew nuts, in shell","2017","2017","t","109721.77","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01372","Cashew nuts, in shell","2018","2018","t","109959.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01520.01","Cassava, fresh","2015","2015","t","55207.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01520.01","Cassava, fresh","2016","2016","t","40809.95","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01520.01","Cassava, fresh","2017","2017","t","49403.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01520.01","Cassava, fresh","2018","2018","t","51764.61","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01199.90","Cereals n.e.c.","2015","2015","t","1349.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01199.90","Cereals n.e.c.","2016","2016","t","1326.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01199.90","Cereals n.e.c.","2017","2017","t","1302.72","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01199.90","Cereals n.e.c.","2018","2018","t","1278.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01460","Coconuts, in shell","2015","2015","t","50400","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01460","Coconuts, in shell","2016","2016","t","49200","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01460","Coconuts, in shell","2017","2017","t","49200","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01460","Coconuts, in shell","2018","2018","t","49200","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01706","Cow peas, dry","2015","2015","t","628","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01706","Cow peas, dry","2016","2016","t","642.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01706","Cow peas, dry","2017","2017","t","627.7","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01706","Cow peas, dry","2018","2018","t","658.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2015","2015","t","85756.55","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2016","2016","t","80660.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2017","2017","t","86109.29","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2018","2018","t","86216.42","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01193","Fonio","2015","2015","t","638.87","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01193","Fonio","2016","2016","t","733.87","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01193","Fonio","2017","2017","t","693.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01193","Fonio","2018","2018","t","560.01","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0142","Groundnuts, excluding shelled","2015","2015","t","74290.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0142","Groundnuts, excluding shelled","2016","2016","t","83475.51","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0142","Groundnuts, excluding shelled","2017","2017","t","92541.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0142","Groundnuts, excluding shelled","2018","2018","t","101241.78","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01322","Lemons and limes","2015","2015","t","4266.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01322","Lemons and limes","2016","2016","t","4294.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01322","Lemons and limes","2017","2017","t","4322.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01322","Lemons and limes","2018","2018","t","4350.63","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0112","Maize (corn)","2015","2015","t","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0112","Maize (corn)","2016","2016","t","6000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0112","Maize (corn)","2017","2017","t","7000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0112","Maize (corn)","2018","2018","t","7000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01316","Mangoes, guavas and mangosteens","2015","2015","t","9492.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01316","Mangoes, guavas and mangosteens","2016","2016","t","8982.59","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01316","Mangoes, guavas and mangosteens","2017","2017","t","9019.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01316","Mangoes, guavas and mangosteens","2018","2018","t","8999.79","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0118","Millet","2015","2015","t","14000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0118","Millet","2016","2016","t","14000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0118","Millet","2017","2017","t","17000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","0118","Millet","2018","2018","t","18000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01950.01","Natural rubber in primary forms","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01950.01","Natural rubber in primary forms","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01950.01","Natural rubber in primary forms","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01950.01","Natural rubber in primary forms","2018","2018","t","17000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01491.01","Oil palm fruit","2015","2015","t","80500","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01491.01","Oil palm fruit","2016","2016","t","80500","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01491.01","Oil palm fruit","2017","2017","t","80500","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01491.01","Oil palm fruit","2018","2018","t","80500","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01323","Oranges","2015","2015","t","6685.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01323","Oranges","2016","2016","t","6773.8","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01323","Oranges","2017","2017","t","6859.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01323","Oranges","2018","2018","t","6938.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01359.90","Other fruits, n.e.c.","2015","2015","t","22899.17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01359.90","Other fruits, n.e.c.","2016","2016","t","23307.58","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01359.90","Other fruits, n.e.c.","2017","2017","t","23663.79","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01359.90","Other fruits, n.e.c.","2018","2018","t","24006.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01709.90","Other pulses n.e.c.","2015","2015","t","3060.98","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01709.90","Other pulses n.e.c.","2016","2016","t","3092.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01709.90","Other pulses n.e.c.","2017","2017","t","3107.22","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01709.90","Other pulses n.e.c.","2018","2018","t","3116.18","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2015","2015","t","39188.2","I","Value imputed by a receiving agency",""
